,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
49,yGdI_GzxQwk,Dialogue - Paul Teaches About the Lord's Supper - Kenyan Sign Language,"Paul Teaches About the Lord's Supper - 1 Corinthians 11:17-34
Kenyan Sign Language - CBT 100, SGH 25",PT10M48S,0:10:48,648.0
50,q6dQ9cH35TQ,More Information - Paul Teaches About the Lord's Supper - Kenyan Sign Language,"Paul Teaches About the Lord's Supper - 1 Corinthians 11:17-34
Kenyan Sign Language - CBT 100, SGH 25",PT5M42S,0:5:42,342.0
51,ll6kbHZIZoo,Story - Paul Teaches About the Lord's Supper - Kenyan Sign Language,"Paul Teaches About the Lord's Supper - 1 Corinthians 11:17-34
Kenyan Sign Language - CBT 100, SGH 25",PT7M15S,0:7:15,435.0
52,2bglYhfewdw,Introduction - Paul Teaches About the Lord's Supper - Kenyan Sign Language,"Paul Teaches About the Lord's Supper - 1 Corinthians 11:17-34
Kenyan Sign Language - CBT 100, SGH 25",PT2M23S,0:2:23,143.0
53,GvDNDlMHNzI,Topic - Paul Teaches About the Lord's Supper - Kenyan Sign Language,"Paul Teaches About the Lord's Supper - 1 Corinthians 11:17-34
Kenyan Sign Language - CBT 100, SGH 25",PT16S,0:0:16,16.0
54,sKj7O7pXXfo,Dialogue - Paul Teaches About Marriage - Kenyan Sign Language,"Paul Teaches About Marriage - 1 Corinthians 7:1-40
Kenyan Sign Language - CBT 99, SGH 24",PT15M7S,0:15:7,907.0
55,f00AgW5X7Z8,More Information - Paul Teaches About Marriage - Kenyan Sign Language,"Paul Teaches About Marriage - 1 Corinthians 7:1-40
Kenyan Sign Language - CBT 99, SGH 24",PT3M34S,0:3:34,214.0
56,0x4HpyqX2NY,Story - Paul Teaches About Marriage - Kenyan Sign Language,"Paul Teaches About Marriage - 1 Corinthians 7:1-40
Kenyan Sign Language - CBT 99, SGH 24",PT17M30S,0:17:30,1050.0
57,b_3LUL5lxC4,Introduction - Paul Teaches About Marriage - Kenyan Sign Language,"Paul Teaches About Marriage - 1 Corinthians 7:1-40
Kenyan Sign Language - CBT 99, SGH 24",PT1M6S,0:1:6,66.0
58,shbRhcCactE,Topic - Paul Teaches About Marriage - Kenyan Sign Language,"Paul Teaches About Marriage - 1 Corinthians 7:1-40
Kenyan Sign Language - CBT 99, SGH 24",PT16S,0:0:16,16.0
59,PlbIZ_tnsME,Dialogue - Avoid Sexual Sins - Kenyan Sign Language,"Avoid Sexual Sins - 1 Corinthians 6:9-20
Kenyan Sign Language - CBT 98, SGH 23",PT9M39S,0:9:39,579.0
60,FOuKkO8Ry18,More Information - Avoid Sexual Sins - Kenyan Sign Language,"Avoid Sexual Sins - 1 Corinthians 6:9-20
Kenyan Sign Language - CBT 98, SGH 23",PT3M22S,0:3:22,202.0
61,cLUAjUkBri0,Story - Avoid Sexual Sins - Kenyan Sign Language,"Avoid Sexual Sins - 1 Corinthians 6:9-20
Kenyan Sign Language - CBT 98, SGH 23",PT5M16S,0:5:16,316.0
62,itMX0Wcq34k,Introduction - Avoid Sexual Sins - Kenyan Sign Language,"Avoid Sexual Sins - 1 Corinthians 6:9-20
Kenyan Sign Language - CBT 98, SGH 23",PT3M18S,0:3:18,198.0
63,UpfCcM2yk4g,Topic - Avoid Sexual Sins - Kenyan Sign Language,"Avoid Sexual Sins - 1 Corinthians 6:9-20
Kenyan Sign Language - CBT 98, SGH 23",PT17S,0:0:17,17.0
64,XjMvnIviWsc,Dialogue - Paul Preaches in Ephesus - Kenyan Sign Langauge,"Paul Preaches in Ephesus - Acts 19:1-20
Kenyan Sign Language - CBT 97, SGH 22",PT9M21S,0:9:21,561.0
65,DtKkscCFdio,More Information - Paul Preaches in Ephesus - Kenyan Sign Langauge,"Paul Preaches in Ephesus - Acts 19:1-20
Kenyan Sign Language - CBT 97, SGH 22",PT7M24S,0:7:24,444.0
66,pfteZ64aGGo,Story - Paul Preaches in Ephesus - Kenyan Sign Langauge,"Paul Preaches in Ephesus - Acts 19:1-20
Kenyan Sign Language - CBT 97, SGH 22",PT7M33S,0:7:33,453.0
67,aopCfpfnOx0,Introduction - Paul Preaches in Ephesus - Kenyan Sign Langauge,"Paul Preaches in Ephesus - Acts 19:1-20
Kenyan Sign Language - CBT 97, SGH 22",PT3M17S,0:3:17,197.0
68,GX-DU8MV-pw,Topic - Paul Preaches in Ephesus - Kenyan Sign Langauge,"Paul Preaches in Ephesus - Acts 19:1-20
Kenyan Sign Language - CBT 97, SGH 22",PT16S,0:0:16,16.0
69,42QmD1SaBjI,Dialogue - Paul Preaches in Corinth - Kenyan Sign Language,"Paul Preaches in Corinth - Acts 18:1-11
Kenyan Sign Language - CBT 96, SGH 21",PT5M43S,0:5:43,343.0
70,XAfMb0es4Uc,More Information - Paul Preaches in Corinth - Kenyan Sign Language,"Paul Preaches in Corinth - Acts 18:1-11
Kenyan Sign Language - CBT 96, SGH 21",PT1M21S,0:1:21,81.0
71,8bUpx6zIHGo,Story - Paul Preaches in Corinth - Kenyan Sign Language,"Paul Preaches in Corinth - Acts 18:1-11
Kenyan Sign Language - CBT 96, SGH 21",PT5M28S,0:5:28,328.0
72,N2s4kTM9tjg,Introduction - Paul Preaches in Corinth - Kenyan Sign Language,"Paul Preaches in Corinth - Acts 18:1-11
Kenyan Sign Language - CBT 96, SGH 21",PT2M53S,0:2:53,173.0
73,aVhty8KPOB0,Topic - Paul Preaches in Corinth - Kenyan Sign Language,"Paul Preaches in Corinth - Acts 18:1-11
Kenyan Sign Language - CBT 96, SGH 21",PT16S,0:0:16,16.0
74,wETvO7tHNOo,Dialogue - Paul and Silas go to Thessalonica and Berea - Kenyan Sign Language,"Paul and Silas go to Thessalonica and Berea - Acts 17:1-15
Kenyan Sign Language - CBT 95, SGH 20",PT4M24S,0:4:24,264.0
75,qMoc_AyxM3E,More Information - Paul and Silas go to Thessalonica and Berea - Kenyan Sign Language,"Paul and Silas go to Thessalonica and Berea - Acts 17:1-15
Kenyan Sign Language - CBT 95, SGH 20",PT3M32S,0:3:32,212.0
76,tdA1hGpQ76w,Story - Paul and Silas go to Thessalonica and Berea - Kenyan Sign Language,"Paul and Silas go to Thessalonica and Berea - Acts 17:1-15
Kenyan Sign Language - CBT 95, SGH 20",PT5M42S,0:5:42,342.0
77,hEylW5ygWJ0,Introduction - Paul and Silas go to Thessalonica and Berea - Kenyan Sign Language,"Paul and Silas go to Thessalonica and Berea - Acts 17:1-15
Kenyan Sign Language - CBT 95, SGH 20",PT3M38S,0:3:38,218.0
78,bSq9fZRpBEU,Topic - Paul and Silas go to Thessalonica and Berea - Kenyan Sign Language,"Paul and Silas go to Thessalonica and Berea - Acts 17:1-15
Kenyan Sign Language - CBT 95, SGH 20",PT23S,0:0:23,23.0
79,3sg2zi2N9vA,Dialogue - The Lord Frees Paul and Silas from Prison - Kenyan Sign Language,"The Lord Frees Paul and Silas from Prison - Acts 16:16-40
Kenyan Sign Language - CBT 94, SGH 19",PT6M34S,0:6:34,394.0
80,KBP5HtoacNE,More Information - The Lord Frees Paul and Silas from Prison - Kenyan Sign Language,"The Lord Frees Paul and Silas from Prison - Acts 16:16-40
Kenyan Sign Language - CBT 94, SGH 19",PT1M41S,0:1:41,101.0
81,jz19l-hex3E,Story - The Lord Frees Paul and Silas from Prison - Kenyan Sign Language,"The Lord Frees Paul and Silas from Prison - Acts 16:16-40
Kenyan Sign Language - CBT 94, SGH 19",PT9M42S,0:9:42,582.0
82,ST9ShLljczE,Introduction - The Lord Frees Paul and Silas from Prison - Kenyan Sign Language,"The Lord Frees Paul and Silas from Prison - Acts 16:16-40
Kenyan Sign Language - CBT 94, SGH 19",PT3M13S,0:3:13,193.0
83,UXuk27UJ0iw,Topic - The Lord Frees Paul and Silas from Prison - Kenyan Sign Language,"The Lord Frees Paul and Silas from Prison - Acts 16:16-40
Kenyan Sign Language - CBT 94, SGH 19",PT18S,0:0:18,18.0
84,DzZok2JHZJc,Dialogue - Paul Goes to Macedonia - Kenyan Sign Language,"Paul Goes to Macedonia - Acts 16:1-15
Kenyan Sign Language - CBT 93, SGH 18",PT7M47S,0:7:47,467.0
85,cRroZFniuKE,More Information - Paul Goes to Macedonia - Kenyan Sign Language,"Paul Goes to Macedonia - Acts 16:1-15
Kenyan Sign Language - CBT 93, SGH 18",PT10M32S,0:10:32,632.0
86,JF2FB29iixs,Story - Paul Goes to Macedonia - Kenyan Sign Language,"Paul Goes to Macedonia - Acts 16:1-15
Kenyan Sign Language - CBT 93, SGH 18",PT6M47S,0:6:47,407.0
87,wxV2rWAu17Q,Introduction - Paul Goes to Macedonia - Kenyan Sign Language,"Paul Goes to Macedonia - Acts 16:1-15
Kenyan Sign Language - CBT 93, SGH 18",PT3M2S,0:3:2,182.0
88,S776f73EAuE,Topic - Paul Goes to Macedonia - Kenyan Sign Language,"Paul Goes to Macedonia - Acts 16:1-15
Kenyan Sign Language - CBT 93, SGH 18",PT21S,0:0:21,21.0
89,V1uMNwu15Ls,Dialogue - Follow God's Spirit - Kenyan Sign Langauge,"Follow God's Spirit - Galatians 5:16-26
Kenyan Sign Language - CBT 92, SGH 17",PT9M29S,0:9:29,569.0
90,-kQRFKN2wzk,More Information - Follow God's Spirit - Kenyan Sign Langauge,"Follow God's Spirit - Galatians 5:16-26
Kenyan Sign Language - CBT 92, SGH 17",PT5M18S,0:5:18,318.0
91,zUyJB7t9nVo,Story - Follow God's Spirit - Kenyan Sign Langauge,"Follow God's Spirit - Galatians 5:16-26
Kenyan Sign Language - CBT 92, SGH 17",PT3M36S,0:3:36,216.0
92,8rBP0btphDQ,Introduction - Follow God's Spirit - Kenyan Sign Langauge,"Follow God's Spirit - Galatians 5:16-26
Kenyan Sign Language - CBT 92, SGH 17",PT3M14S,0:3:14,194.0
93,ugsgHzVl5qQ,Topic - Follow God's Spirit - Kenyan Sign Langauge,"Follow God's Spirit - Galatians 5:16-26
Kenyan Sign Language - CBT 92, SGH 17",PT18S,0:0:18,18.0
94,XPXRIqS5Jww,Dialogue - Paul & Barnabas Separate - Kenyan Sign Langauge,"Paul & Barnabas Separate - Acts 15:36-41
Kenyan Sign Language - CBT 91, SGH 16",PT7M34S,0:7:34,454.0
95,AaEY9aXPMU4,More Information - Paul & Barnabas Separate - Kenyan Sign Langauge,"Paul & Barnabas Separate - Acts 15:36-41
Kenyan Sign Language - CBT 91, SGH 16",PT1M47S,0:1:47,107.0
96,1TSkqkvt944,Story - Paul & Barnabas Separate - Kenyan Sign Langauge,"Paul & Barnabas Separate - Acts 15:36-41
Kenyan Sign Language - CBT 91, SGH 16",PT2M11S,0:2:11,131.0
97,TAT2KOnhWyA,Introduction - Paul & Barnabas Separate - Kenyan Sign Langauge,"Paul & Barnabas Separate - Acts 15:36-41
Kenyan Sign Language - CBT 91, SGH 16",PT2M34S,0:2:34,154.0
98,71AAPtixlrw,Topic - Paul & Barnabas Separate - Kenyan Sign Langauge,"Paul & Barnabas Separate - Acts 15:36-41
Kenyan Sign Language - CBT 91, SGH 16",PT22S,0:0:22,22.0
99,nz0xp-EyYiM,Dialogue - Paul and Barnabas Appoint Leaders for the Churches - Kenyan Sign Language,"Paul and Barnabas Appoint Leaders for the Churches - Acts 14:21-28
Kenyan Sign Language - CBT 90, SGH 15",PT4M18S,0:4:18,258.0
100,3h1mK0o7sYY,More Information - Paul and Barnabas Appoint Leaders for the Churches - Kenyan Sign Language,"Paul and Barnabas Appoint Leaders for the Churches - Acts 14:21-28
Kenyan Sign Language - CBT 90, SGH 15",PT3M31S,0:3:31,211.0
101,YR9QIWQzgr0,Story - Paul and Barnabas Appoint Leaders for the Churches - Kenyan Sign Language,"Paul and Barnabas Appoint Leaders for the Churches - Acts 14:21-28
Kenyan Sign Language - CBT 90, SGH 15",PT3M49S,0:3:49,229.0
102,z5sURVuUgfM,Introduction - Paul and Barnabas Appoint Leaders for the Churches - Kenyan Sign Language,"Paul and Barnabas Appoint Leaders for the Churches - Acts 14:21-28
Kenyan Sign Language - CBT 90, SGH 15",PT3M14S,0:3:14,194.0
103,9rB-VmPgUKw,Topic - Paul and Barnabas Appoint Leaders for the Churches - Kenyan Sign Language,"Paul and Barnabas Appoint Leaders for the Churches - Acts 14:21-28
Kenyan Sign Language - CBT 90, SGH 15",PT27S,0:0:27,27.0
104,rVOEs5iqBvg,Dialogue - Paul and Barnabas' Mission and a Jewish Sorcerer - Kenyan Sign Language,"Paul and Barnabas' Mission and a Jewish Sorcerer - Acts 13:1-12
Kenyan Sign Language - CBT 89, SGH 14",PT7M38S,0:7:38,458.0
105,jtl4T-b4qq0,More Information - Paul and Barnabas' Mission and a Jewish Sorcerer - Kenyan Sign Language,"Paul and Barnabas' Mission and a Jewish Sorcerer - Acts 13:1-12
Kenyan Sign Language - CBT 89, SGH 14",PT11M27S,0:11:27,687.0
106,Hra3toy2jc8,Story - Paul and Barnabas' Mission and a Jewish Sorcerer - Kenyan Sign Language,"Paul and Barnabas' Mission and a Jewish Sorcerer - Acts 13:1-12
Kenyan Sign Language - CBT 89, SGH 14",PT4M56S,0:4:56,296.0
107,0DYT7gJyYxE,Introduction - Paul and Barnabas' Mission and a Jewish Sorcerer - Kenyan Sign Language,"Paul and Barnabas' Mission and a Jewish Sorcerer - Acts 13:1-12
Kenyan Sign Language - CBT 89, SGH 14",PT2M56S,0:2:56,176.0
108,im53qKred6U,Topic - Paul and Barnabas' Mission and a Jewish Sorcerer - Kenyan Sign Language,"Paul and Barnabas' Mission and a Jewish Sorcerer - Acts 13:1-12
Kenyan Sign Language - CBT 89, SGH 14",PT24S,0:0:24,24.0
109,5suACMZEJXY,Dialogue - Herod Persecutes the Apostles - Kenyan Sign Langauge,"Herod Persecutes the Apostles - Acts 12:1-19
Kenyan Sign Langauge - CBT 88, SGH 13",PT12M34S,0:12:34,754.0
110,GpcsE8QK1S8,More Information - Herod Persecutes the Apostles - Kenyan Sign Langauge,"Herod Persecutes the Apostles - Acts 12:1-19
Kenyan Sign Langauge - CBT 88, SGH 13",PT8M49S,0:8:49,529.0
111,AOzrZL0eyN0,Story - Herod Persecutes the Apostles - Kenyan Sign Langauge,"Herod Persecutes the Apostles - Acts 12:1-19
Kenyan Sign Langauge - CBT 88, SGH 13",PT7M24S,0:7:24,444.0
112,QLw6RMuc2KA,Introduction - Herod Persecutes the Apostles - Kenyan Sign Langauge,"Herod Persecutes the Apostles - Acts 12:1-19
Kenyan Sign Langauge - CBT 88, SGH 13",PT2M55S,0:2:55,175.0
113,aRXy-6ES3Fs,Topic - Herod Persecutes the Apostles - Kenyan Sign Langauge,"Herod Persecutes the Apostles - Acts 12:1-19
Kenyan Sign Langauge - CBT 88, SGH 13",PT16S,0:0:16,16.0
114,Q-4UB0GOO90,Dialogue - The Church in Antioch - Kenyan Sign Language,"The Church in Antioch - Acts 11:19-30
Kenyan Sign Language - CBT 87, SGH 12",PT8M13S,0:8:13,493.0
115,WdTb7JgodXM,More Information - The Church in Antioch - Kenyan Sign Language,"The Church in Antioch - Acts 11:19-30
Kenyan Sign Language - CBT 87, SGH 12",PT2M28S,0:2:28,148.0
116,lAJYJPvtxxw,Story - The Church in Antioch - Kenyan Sign Language,"The Church in Antioch - Acts 11:19-30
Kenyan Sign Language - CBT 87, SGH 12",PT4M21S,0:4:21,261.0
117,0yl1hLR1NYQ,Introduction - The Church in Antioch - Kenyan Sign Language,"The Church in Antioch - Acts 11:19-30
Kenyan Sign Language - CBT 87, SGH 12",PT2M18S,0:2:18,138.0
118,_4y_bGQI3jo,Topic - The Church in Antioch - Kenyan Sign Language,"The Church in Antioch - Acts 11:19-30
Kenyan Sign Language - CBT 87, SGH 12",PT17S,0:0:17,17.0
119,4UZQjTDaK2k,Dialogue - Jews Accept the Salvation of Gentiles - Kenyan Sign Language,"Jews Accept the Salvation of Gentiles - Acts 11:1-18
Kenyan Sign Langauge - CBT 86, SGH 11",PT15M42S,0:15:42,942.0
120,oUQO1Yer2X8,More Information - Jews Accept the Salvation of Gentiles - Kenyan Sign Language,"Jews Accept the Salvation of Gentiles - Acts 11:1-18
Kenyan Sign Langauge - CBT 86, SGH 11",PT5M31S,0:5:31,331.0
121,l_W_P276mUw,Story - Jews Accept the Salvation of Gentiles - Kenyan Sign Language,"Jews Accept the Salvation of Gentiles - Acts 11:1-18
Kenyan Sign Langauge - CBT 86, SGH 11",PT4M40S,0:4:40,280.0
122,HhCSLzQY1z8,Introduction - Jews Accept the Salvation of Gentiles - Kenyan Sign Language,"Jews Accept the Salvation of Gentiles - Acts 11:1-18
Kenyan Sign Langauge - CBT 86, SGH 11",PT5M29S,0:5:29,329.0
