,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
38,N8dvG7RUkUo,Sujet - Paul est emprisonné à Jérusalem - Langue des signes biblique burundaise,"Paul est emprisonné à Jérusalem - Actes 21:17-40, 22:1-30
Langue des signes biblique burundaise - CBT 103, SGH 28",PT15S,0:0:15,15.0
39,WyMTZDcaBTQ,Dialogue - Paul enseigne sur la souffrance - Langue des signes biblique burundaise,"Paul enseigne sur la souffrance - 2 Corinthiens 6:1-12
Langue des signes biblique burundaise - CBT 102, SGH 27",PT4M56S,0:4:56,296.0
40,Xq6NMXGB6qg,Plus d'information - Paul enseigne sur la souffrance - Langue des signes biblique burundaise,"Paul enseigne sur la souffrance - 2 Corinthiens 6:1-12
Langue des signes biblique burundaise - CBT 102, SGH 27",PT4M19S,0:4:19,259.0
41,dkHx6qGpWvw,Histoire - Paul enseigne sur la souffrance - Langue des signes biblique burundaise,"Paul enseigne sur la souffrance - 2 Corinthiens 6:1-12
Langue des signes biblique burundaise - CBT 102, SGH 27",PT5M2S,0:5:2,302.0
42,xNSqaT1MnWE,Introduction - Paul enseigne sur la souffrance - Langue des signes biblique burundaise,"Paul enseigne sur la souffrance - 2 Corinthiens 6:1-12
Langue des signes biblique burundaise - CBT 102, SGH 27",PT3M12S,0:3:12,192.0
43,WQN1xOmzQ2Y,Sujet - Paul enseigne sur la souffrance - Langue des signes biblique burundaise,"Paul enseigne sur la souffrance - 2 Corinthiens 6:1-12
Langue des signes biblique burundaise - CBT 102, SGH 27",PT15S,0:0:15,15.0
44,0tZmH4HN620,Dialogue - Paul enseigne sur les dons su Saint - Esprit - Langue des signes biblique burundaise,"Paul enseigne sur les dons su Saint - Esprit - 1 Corinthiens 12:1-31
Langue des signes biblique burundaise - CBT 101, SGH 26",PT9M,0:9:0,540.0
45,SIqA0EqeSSU,Plus d'info - Paul enseigne sur les dons su Saint - Esprit - Langue des signes biblique burundaise,"Paul enseigne sur les dons su Saint - Esprit - 1 Corinthiens 12:1-31
Langue des signes biblique burundaise - CBT 101, SGH 26",PT4M42S,0:4:42,282.0
46,GHJXvPoyyDU,Histoire - Paul enseigne sur les dons su Saint - Esprit - Langue des signes biblique burundaise,"Paul enseigne sur les dons su Saint - Esprit - 1 Corinthiens 12:1-31
Langue des signes biblique burundaise - CBT 101, SGH 26",PT14M40S,0:14:40,880.0
47,TZqK5RwQYTw,Introduction - Paul enseigne sur les dons su Saint - Esprit - Langue des signes biblique burundaise,"Paul enseigne sur les dons su Saint - Esprit - 1 Corinthiens 12:1-31
Langue des signes biblique burundaise - CBT 101, SGH 26",PT1M45S,0:1:45,105.0
48,CdFbU33KEMY,Sujet - Paul enseigne sur les dons su Saint - Esprit - Langue des signes biblique burundaise,"Paul enseigne sur les dons su Saint - Esprit - 1 Corinthiens 12:1-31
Langue des signes biblique burundaise - CBT 101, SGH 26",PT17S,0:0:17,17.0
49,UyAbjROrmLQ,Dialogue - Paul enseigne sur la Cène du Seigneur - Langue des signes biblique burundaise,"Paul enseigne sur la Cène du Seigneur - 1 Corinthiens 11:17-34
Langue des signes biblique burundaise - CBT 100, SGH 25",PT14M14S,0:14:14,854.0
50,pKDigIarBKo,Plus d'information - Paul enseigne sur la Cène du Seigneur - Langue des signes biblique burundaise,"Paul enseigne sur la Cène du Seigneur - 1 Corinthiens 11:17-34
Langue des signes biblique burundaise - CBT 100, SGH 25",PT4M50S,0:4:50,290.0
51,7_UKOAVtIgg,Histoire - Paul enseigne sur la Cène du Seigneur - Langue des signes biblique burundaise,"Paul enseigne sur la Cène du Seigneur - 1 Corinthiens 11:17-34
Langue des signes biblique burundaise - CBT 100, SGH 25",PT8M29S,0:8:29,509.0
52,SGYhDJpC-4I,Introduction - Paul enseigne sur la Cène du Seigneur - Langue des signes biblique burundaise,"Paul enseigne sur la Cène du Seigneur - 1 Corinthiens 11:17-34
Langue des signes biblique burundaise - CBT 100, SGH 25",PT2M8S,0:2:8,128.0
53,PyZ7ZhYAU0A,Sujet - Paul enseigne sur la Cène du Seigneur - Langue des signes biblique burundaise,"Paul enseigne sur la Cène du Seigneur - 1 Corinthiens 11:17-34
Langue des signes biblique burundaise - CBT 100, SGH 25",PT13S,0:0:13,13.0
54,VcConpCCz8Q,Dialogue - Paul enseigne sur le mariage - Langue des signes biblique burundaise,"Paul enseigne sur le mariage - 1 Corinthiens 7:1-40
Langue des signes biblique burundaise - CBT 99, SGH 24",PT13M49S,0:13:49,829.0
55,pDZ96BDce5g,Plus d'information - Paul enseigne sur le mariage - Langue des signes biblique burundaise,"Paul enseigne sur le mariage - 1 Corinthiens 7:1-40
Langue des signes biblique burundaise - CBT 99, SGH 24",PT3M29S,0:3:29,209.0
56,hrMnrNXkHH4,Histoire - Paul enseigne sur le mariage - Langue des signes biblique burundaise,"Paul enseigne sur le mariage - 1 Corinthiens 7:1-40
Langue des signes biblique burundaise - CBT 99, SGH 24",PT15M38S,0:15:38,938.0
57,1tAbvPmmPFU,Introduction - Paul enseigne sur le mariage - Langue des signes biblique burundaise,"Paul enseigne sur le mariage - 1 Corinthiens 7:1-40
Langue des signes biblique burundaise - CBT 99, SGH 24",PT1M13S,0:1:13,73.0
58,PMrAqBdIgp8,Sujet - Paul enseigne sur le mariage - Langue des signes biblique burundaise,"Paul enseigne sur le mariage - 1 Corinthiens 7:1-40
Langue des signes biblique burundaise - CBT 99, SGH 24",PT16S,0:0:16,16.0
59,WCKKdRW9Lpw,Dialogue - Évitez les péchés sexuels - Langue des signes biblique burundaise,"Évitez les péchés sexuels - 1 Corinthiens 6:9-20
Langue des signes biblique burundaise - CBT 98, SGH 23",PT12M1S,0:12:1,721.0
60,5wVWRo6Z8SU,Plus d'information - Évitez les péchés sexuels - Langue des signes biblique burundaise,"Évitez les péchés sexuels - 1 Corinthiens 6:9-20
Langue des signes biblique burundaise - CBT 98, SGH 23",PT3M13S,0:3:13,193.0
61,5rh9bzfmWec,Histoire - Évitez les péchés sexuels - Langue des signes biblique burundaise,"Évitez les péchés sexuels - 1 Corinthiens 6:9-20
Langue des signes biblique burundaise - CBT 98, SGH 23",PT5M38S,0:5:38,338.0
62,vdKRwepbYlw,Introduction - Évitez les péchés sexuels - Langue des signes biblique burundaise,"Évitez les péchés sexuels - 1 Corinthiens 6:9-20
Langue des signes biblique burundaise - CBT 98, SGH 23",PT4M23S,0:4:23,263.0
63,L6RnoM1bk10,Sujet - Évitez les péchés sexuels - Langue des signes biblique burundaise,"Évitez les péchés sexuels - 1 Corinthiens 6:9-20
Langue des signes biblique burundaise - CBT 98, SGH 23",PT15S,0:0:15,15.0
64,os79Xv32FS8,Dialogue - Paul prêche à Éphèse - Langue des signes biblique burundaise,"Paul prêche à Éphèse - Actes 19:1-20
Langue des signes biblique burundaise - CBT 97, SGH 22",PT11M22S,0:11:22,682.0
65,qI6lPLPibE4,Plus d'information - Paul prêche à Éphèse - Langue des signes biblique burundaise,"Paul prêche à Éphèse - Actes 19:1-20
Langue des signes biblique burundaise - CBT 97, SGH 22",PT8M51S,0:8:51,531.0
66,ExRmW6uotBs,Histoire - Paul prêche à Éphèse - Langue des signes biblique burundaise,"Paul prêche à Éphèse - Actes 19:1-20
Langue des signes biblique burundaise - CBT 97, SGH 22",PT10M27S,0:10:27,627.0
67,HSh8XlrKM6Q,Introduction - Paul prêche à Éphèse - Langue des signes biblique burundaise,"Paul prêche à Éphèse - Actes 19:1-20
Langue des signes biblique burundaise - CBT 97, SGH 22",PT3M41S,0:3:41,221.0
68,AcCxn1uIA1Y,Sujet - Paul prêche à Éphèse - Langue des signes biblique burundaise,"Paul prêche à Éphèse - Actes 19:1-20
Langue des signes biblique burundaise - CBT 97, SGH 22",PT16S,0:0:16,16.0
69,LYyygY2xYWY,Dialogue - Paul prêche à Corinthe - Langue des signes biblique burundaise,"Paul prêche à Corinthe - Actes 18:1-11
Langue des signes biblique burundaise - CBT 96, SGH 21",PT7M8S,0:7:8,428.0
70,s1XvG5qnP5U,Plus d'information - Paul prêche à Corinthe - Langue des signes biblique burundaise,"Paul prêche à Corinthe - Actes 18:1-11
Langue des signes biblique burundaise - CBT 96, SGH 21",PT1M18S,0:1:18,78.0
71,omdMoqmMeM0,Histoire - Paul prêche à Corinthe - Langue des signes biblique burundaise,"Paul prêche à Corinthe - Actes 18:1-11
Langue des signes biblique burundaise - CBT 96, SGH 21",PT5M8S,0:5:8,308.0
72,ErO6tMg_cd0,Introduction - Paul prêche à Corinthe - Langue des signes biblique burundaise,"Paul prêche à Corinthe - Actes 18:1-11
Langue des signes biblique burundaise - CBT 96, SGH 21",PT3M5S,0:3:5,185.0
73,x13Pjv79oXI,Sujet - Paul prêche à Corinthe - Langue des signes biblique burundaise,"Paul prêche à Corinthe - Actes 18:1-11
Langue des signes biblique burundaise - CBT 96, SGH 21",PT15S,0:0:15,15.0
74,lAN5MWzFOcU,Dialogue - Paul et Silas vont á Thessalonique et Bérée - Langue des signes biblique burundaise,"Paul et Silas vont á Thessalonique et Bérée - Actes 17:1-15
Langue des signes biblique burundaise - CBT 95, SGH 20",PT5M37S,0:5:37,337.0
75,HmMf043rjQ4,Plus d'information Paul et Silas vont á Thessalonique et Bérée Langue des signes biblique burundaise,"Paul et Silas vont á Thessalonique et Bérée - Actes 17:1-15
Langue des signes biblique burundaise - CBT 95, SGH 20",PT3M55S,0:3:55,235.0
76,sWNhV1rEjx4,Histoire - Paul et Silas vont á Thessalonique et Bérée - Langue des signes biblique burundaise,"Paul et Silas vont á Thessalonique et Bérée - Actes 17:1-15
Langue des signes biblique burundaise - CBT 95, SGH 20",PT5M49S,0:5:49,349.0
77,ECjGJmpnmnE,Introduction - Paul et Silas vont á Thessalonique et Bérée - Langue des signes biblique burundaise,"Paul et Silas vont á Thessalonique et Bérée - Actes 17:1-15
Langue des signes biblique burundaise - CBT 95, SGH 20",PT4M27S,0:4:27,267.0
78,IBFeqAHlhSg,Sujet - Paul et Silas vont á Thessalonique et Bérée - Langue des signes biblique burundaise,"Paul et Silas vont á Thessalonique et Bérée - Actes 17:1-15
Langue des signes biblique burundaise - CBT 95, SGH 20",PT18S,0:0:18,18.0
79,zljaBKx95g0,Dialogue - Seigneur libere Paul et Silas de prison - Langue des signes biblique burundaise,"Seigneur libere Paul et Silas de prison - Actes 16:16-40
Langue des signes biblique burundaise - CBT 94, SGH 19",PT8M38S,0:8:38,518.0
80,lYi92OWO6oY,Plus d'information - Seigneur libere Paul et Silas de prison - Langue des signes biblique burundaise,"Seigneur libere Paul et Silas de prison - Actes 16:16-40
Langue des signes biblique burundaise - CBT 94, SGH 19",PT2M18S,0:2:18,138.0
81,_Zdc2NF-NTo,Histoire - Seigneur libere Paul et Silas de prison - Langue des signes biblique burundaise,"Seigneur libere Paul et Silas de prison - Actes 16:16-40
Langue des signes biblique burundaise - CBT 94, SGH 19",PT11M34S,0:11:34,694.0
82,AUh9352gbxs,Introduction - Seigneur libere Paul et Silas de prison - Langue des signes biblique burundaise,"Seigneur libere Paul et Silas de prison - Actes 16:16-40
Langue des signes biblique burundaise - CBT 94, SGH 19",PT3M59S,0:3:59,239.0
83,2kD2OF99qGM,Sujet - Seigneur libere Paul et Silas de prison - Langue des signes biblique burundaise,"Seigneur libere Paul et Silas de prison - Actes 16:16-40
Langue des signes biblique burundaise - CBT 94, SGH 19",PT16S,0:0:16,16.0
84,1Y-mJD_DB0E,Dialogue - Paul va á la Macédoine - Langue des signes biblique burundaise,"Paul va á la Macédoine - Actes 16:1-15
Langue des signes biblique burundaise - CBT 93, SGH 18",PT8M49S,0:8:49,529.0
85,ewy2Wec2M6s,Plus d'information - Paul va á la Macédoine - Langue des signes biblique burundaise,"Paul va á la Macédoine - Actes 16:1-15
Langue des signes biblique burundaise - CBT 93, SGH 18",PT11M49S,0:11:49,709.0
86,JFqW9kkcVhc,Histoire - Paul va á la Macédoine - Langue des signes biblique burundaise,"Paul va á la Macédoine - Actes 16:1-15
Langue des signes biblique burundaise - CBT 93, SGH 18",PT7M37S,0:7:37,457.0
87,wcnUL9YYuhg,Introduction - Paul va á la Macédoine - Langue des signes biblique burundaise,"Paul va á la Macédoine - Actes 16:1-15
Langue des signes biblique burundaise - CBT 93, SGH 18",PT2M56S,0:2:56,176.0
88,ARnKkXonaXM,Sujet - Paul va á la Macédoine - Langue des signes biblique burundaise,"Paul va á la Macédoine - Actes 16:1-15
Langue des signes biblique burundaise - CBT 93, SGH 18",PT13S,0:0:13,13.0
89,9t8tlX6cJHk,Dialogue - Suivre l'Esprit de Dieu - Langue des signes biblique burundaise,"Suivre l'Esprit de Dieu - Galates 5:16-26
Langue des signes biblique burundaise - CBT 92, SGH 17",PT12M24S,0:12:24,744.0
90,wNkXUWDc8Yg,Plus d'information - Suivre l'Esprit de Dieu - Langue des signes biblique burundaise,"Suivre l'Esprit de Dieu - Galates 5:16-26
Langue des signes biblique burundaise - CBT 92, SGH 17",PT5M46S,0:5:46,346.0
91,jXOd8udJ3hM,Histoire - Suivre l'Esprit de Dieu - Langue des signes biblique burundaise,"Suivre l'Esprit de Dieu - Galates 5:16-26
Langue des signes biblique burundaise - CBT 92, SGH 17",PT4M34S,0:4:34,274.0
92,PK6byHAZyqM,Introduction - Suivre l'Esprit de Dieu - Langue des signes biblique burundaise,"Suivre l'Esprit de Dieu - Galates 5:16-26
Langue des signes biblique burundaise - CBT 92, SGH 17",PT3M2S,0:3:2,182.0
93,tZjU0IXTZBg,Sujet - Suivre l'Esprit de Dieu - Langue des signes biblique burundaise,"Suivre l'Esprit de Dieu - Galates 5:16-26
Langue des signes biblique burundaise - CBT 92, SGH 17",PT14S,0:0:14,14.0
94,vLp2kLN0mYI,Dialogue - Paul et Barnabas se séparent - Langue des signes biblique burundaise,"Paul et Barnabas se séparent - Actes 15:36-41
Langue des signes biblique burundaise - CBT 91, SGH 16",PT5M14S,0:5:14,314.0
95,HPX2WI9AoPw,Plus d'information - Paul et Barnabas se séparent - Langue des signes biblique burundaise,"Paul et Barnabas se séparent - Actes 15:36-41
Langue des signes biblique burundaise - CBT 91, SGH 16",PT2M12S,0:2:12,132.0
96,ywT0-7NwVws,Histoire - Paul et Barnabas se séparent - Langue des signes biblique burundaise,"Paul et Barnabas se séparent - Actes 15:36-41
Langue des signes biblique burundaise - CBT 91, SGH 16",PT2M15S,0:2:15,135.0
97,tuC3MUnkDtc,Sujet - Paul et Barnabas se séparent - Langue des signes biblique burundaise,"Paul et Barnabas se séparent - Actes 15:36-41
Langue des signes biblique burundaise - CBT 91, SGH 16",PT2M12S,0:2:12,132.0
98,AsmCZhQDwzE,Sujet - Paul et Barnabas se séparent - Langue des signes biblique burundaise,"Paul et Barnabas se séparent - Actes 15:36-41
Langue des signes biblique burundaise - CBT 91, SGH 16",PT17S,0:0:17,17.0
99,6DSXgrUhz7o,Dialogue - Paul et Barnabas désignent les dirigeants pour l'église - biblique burundaise,"Paul et Barnabas désignent les dirigeants pour l'église - Actes 14:21-28
Langue des signes biblique burundaise - CBT 90, SGH 15",PT5M42S,0:5:42,342.0
100,JWwK1WGGkZo,Plus d'information - Paul et Barnabas désignent les dirigeants pour l'église - biblique burundaise,"Paul et Barnabas désignent les dirigeants pour l'église - Actes 14:21-28
Langue des signes biblique burundaise - CBT 90, SGH 15",PT3M26S,0:3:26,206.0
101,8vj6cTpNEOg,Histoire - Paul et Barnabas désignent les dirigeants pour l'église - biblique burundaise,"Paul et Barnabas désignent les dirigeants pour l'église - Actes 14:21-28
Langue des signes biblique burundaise - CBT 90, SGH 15",PT4M51S,0:4:51,291.0
102,wr_zHSqrraE,Introduction - Paul et Barnabas désignent les dirigeants pour l'église - biblique burundaise,"Paul et Barnabas désignent les dirigeants pour l'église - Actes 14:21-28
Langue des signes biblique burundaise - CBT 90, SGH 15",PT2M47S,0:2:47,167.0
103,mdhALAV27ks,Sujet - Paul et Barnabas désignent les dirigeants pour l'église - biblique burundaise,"Paul et Barnabas désignent les dirigeants pour l'église - Actes 14:21-28
Langue des signes biblique burundaise - CBT 90, SGH 15",PT19S,0:0:19,19.0
104,2FDuuAz5stw,Dialogue - Sorcier Juif - Langue des signes biblique burundaise,"Sorcier Juif - Actes 13:1-12
Langue des signes biblique burundaise - CBT 89, SGH 14",PT6M37S,0:6:37,397.0
105,5z1LNlsZ-bo,Plus d'information - Sorcier Juif - Langue des signes biblique burundaise,"Sorcier Juif - Actes 13:1-12
Langue des signes biblique burundaise - CBT 89, SGH 14",PT8M43S,0:8:43,523.0
106,vNEjAnzcHB8,Histoire - Sorcier Juif - Langue des signes biblique burundaise,"Sorcier Juif - Actes 13:1-12
Langue des signes biblique burundaise - CBT 89, SGH 14",PT5M6S,0:5:6,306.0
107,qm9fI0OssdQ,Introduction - Sorcier Juif - Langue des signes biblique burundaise,"Sorcier Juif - Actes 13:1-12
Langue des signes biblique burundaise - CBT 89, SGH 14",PT3M37S,0:3:37,217.0
108,zOPfa9rcwrI,Sujet - Sorcier Juif - Langue des signes biblique burundaise,"Sorcier Juif - Actes 13:1-12
Langue des signes biblique burundaise - CBT 89, SGH 14",PT15S,0:0:15,15.0
109,G_ZQ780LTNQ,"Dialogue - Jacques est tué, et l'ange libère Pierre de la prison - biblique burundaise","Jacques est tué, et l'ange libère Pierre de la prison - Actes 12:1-19
Langue des signes biblique burundaise - CBT 88, SGH 13",PT10M47S,0:10:47,647.0
110,jcW2TXqGHB8,"Plus d'information - Jacques est tué, et l'ange libère Pierre de la prison - biblique burundaise","Jacques est tué, et l'ange libère Pierre de la prison - Actes 12:1-19
Langue des signes biblique burundaise - CBT 88, SGH 13",PT13M41S,0:13:41,821.0
111,Sx2Hd2G2sOk,"Histoire - Jacques est tué, et l'ange libère Pierre de la prison - biblique burundaise","Jacques est tué, et l'ange libère Pierre de la prison - Actes 12:1-19
Langue des signes biblique burundaise - CBT 88, SGH 13",PT7M43S,0:7:43,463.0
112,nBVwMv1HgiA,"Introduction - Jacques est tué, et l'ange libère Pierre de la prison - biblique burundaise","Jacques est tué, et l'ange libère Pierre de la prison - Actes 12:1-19
Langue des signes biblique burundaise - CBT 88, SGH 13",PT3M30S,0:3:30,210.0
113,eY3FglLfTHM,"Sujet - Jacques est tué, et l'ange libère Pierre de la prison - biblique burundaise","Jacques est tué, et l'ange libère Pierre de la prison - Actes 12:1-19
Langue des signes biblique burundaise - CBT 88, SGH 13",PT16S,0:0:16,16.0
