,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
24,vHvrtDTSVFQ,ጳውሎስ ጉዞ ወደ ሮም - የኢትዮጵያ የምልክት ቋንቋ - SGH - ታሪክ,"ጳውሎስ ጉዞ ወደ ሮም - የሐዋርያት ሥራ 27:1-44, 28:1-31
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 29",PT33M18S,0:33:18,1998.0
25,OJhLQ3afPAY,ጳውሎስ ጉዞ ወደ ሮም - የኢትዮጵያ የምልክት ቋንቋ - SGH - ተጨማሪ መረጃ,"ጳውሎስ ጉዞ ወደ ሮም - የሐዋርያት ሥራ 27:1-44, 28:1-31
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 29",PT16M55S,0:16:55,1015.0
26,ldwjNtDP4YA,ጳውሎስ ጉዞ ወደ ሮም - የኢትዮጵያ የምልክት ቋንቋ - SGH - መግቢያ,"ጳውሎስ ጉዞ ወደ ሮም - የሐዋርያት ሥራ 27:1-44, 28:1-31
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 29",PT8M38S,0:8:38,518.0
27,7eFxCVbnUfs,ጳውሎስ ጉዞ ወደ ሮም - የኢትዮጵያ የምልክት ቋንቋ - SGH - ርዕስ,"ጳውሎስ ጉዞ ወደ ሮም - የሐዋርያት ሥራ 27:1-44, 28:1-31
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 29",PT10S,0:0:10,10.0
28,vkGQ7a3stI8,ጳውሎስ በኢየሩሳሌም ውስጥ ታሰረ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ታሪክ,"ጳውሎስ በኢየሩሳሌም ውስጥ ታሰረ - የሐዋርያት ሥራ 21:17-40, 22:1-30
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 28",PT21M55S,0:21:55,1315.0
29,_pgBeDxIM5I,ጳውሎስ በኢየሩሳሌም ውስጥ ታሰረ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ተጨማሪ መረጃ,"ጳውሎስ በኢየሩሳሌም ውስጥ ታሰረ - የሐዋርያት ሥራ 21:17-40, 22:1-30
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 28",PT13M12S,0:13:12,792.0
30,vwfmf6v5ydI,ጳውሎስ በኢየሩሳሌም ውስጥ ታሰረ - የኢትዮጵያ የምልክት ቋንቋ - SGH - መግቢያ,"ጳውሎስ በኢየሩሳሌም ውስጥ ታሰረ - የሐዋርያት ሥራ 21:17-40, 22:1-30
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 28",PT4M54S,0:4:54,294.0
31,XsvQ8gHxEFc,ጳውሎስ በኢየሩሳሌም ውስጥ ታሰረ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ርዕስ,"ጳውሎስ በኢየሩሳሌም ውስጥ ታሰረ - የሐዋርያት ሥራ 21:17-40, 22:1-30
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 28",PT11S,0:0:11,11.0
32,3yMXWVQqBZA,ጸውሎሰ ሰለ መከራ አሰተማረ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ተጨማሪ መረጃ,"ጸውሎሰ ሰለ መከራ አሰተማረ - 2ኛ ወደ ቆሮንቶስ ሰዎች 6:1-13
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 27",PT9M43S,0:9:43,583.0
33,kBNmZv7qCRo,ጸውሎሰ ሰለ መከራ አሰተማረ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ታሪክ,"ጸውሎሰ ሰለ መከራ አሰተማረ - 2ኛ ወደ ቆሮንቶስ ሰዎች 6:1-13
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 27",PT5M26S,0:5:26,326.0
34,Jv3Ef28QUvw,ጸውሎሰ ሰለ መከራ አሰተማረ - የኢትዮጵያ የምልክት ቋንቋ - SGH - መግቢያ,"ጸውሎሰ ሰለ መከራ አሰተማረ - 2ኛ ወደ ቆሮንቶስ ሰዎች 6:1-13
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 27",PT3M24S,0:3:24,204.0
35,PjK3h2pWU0c,ጸውሎሰ ሰለ መከራ አሰተማረ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ርዕስ,"ጸውሎሰ ሰለ መከራ አሰተማረ - 2ኛ ወደ ቆሮንቶስ ሰዎች 6:1-13
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 27",PT11S,0:0:11,11.0
36,I2z4hHsM0qw,ጳውሎስ ስለ መንፈስ ቅዱስ ስጦታዎች አስተማራ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ተጨማሪ መረጃ,"ጳውሎስ ስለ መንፈስ ቅዱስ ስጦታዎች አስተማራ - 1ኛ ወደ ቆሮንቶስ ሰዎች 12:1-31
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 26",PT13M58S,0:13:58,838.0
37,MH3Ru6fsTqM,ጳውሎስ ስለ መንፈስ ቅዱስ ስጦታዎች አስተማራ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ታሪክ,"ጳውሎስ ስለ መንፈስ ቅዱስ ስጦታዎች አስተማራ - 1ኛ ወደ ቆሮንቶስ ሰዎች 12:1-31
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 26",PT12M21S,0:12:21,741.0
38,1WFowKgp-gU,ጳውሎስ ስለ መንፈስ ቅዱስ ስጦታዎች አስተማራ - የኢትዮጵያ የምልክት ቋንቋ - SGH - መግቢያ,"ጳውሎስ ስለ መንፈስ ቅዱስ ስጦታዎች አስተማራ - 1ኛ ወደ ቆሮንቶስ ሰዎች 12:1-31
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 26",PT1M43S,0:1:43,103.0
39,M3EmQ_CeHUU,ጳውሎስ ስለ መንፈስ ቅዱስ ስጦታዎች አስተማራ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ርዕስ,"ጳውሎስ ስለ መንፈስ ቅዱስ ስጦታዎች አስተማራ - 1ኛ ወደ ቆሮንቶስ ሰዎች 12:1-31
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 26",PT12S,0:0:12,12.0
40,AbHFswcyBCw,ጳውሎስ ስለ ጌታ እራት ያስተምራል - የኢትዮጵያ የምልክት ቋንቋ - SGH - ተጨማሪ መረጃ,"ጳውሎስ ስለ ጌታ እራት ያስተምራል - 1ኛ ወደ ቆሮንቶስ ሰዎች 11:17-34
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 25",PT15M5S,0:15:5,905.0
41,N87LyKRhNq8,ጳውሎስ ስለ ጌታ እራት ያስተምራል - የኢትዮጵያ የምልክት ቋንቋ - SGH - ታሪክ,"ጳውሎስ ስለ ጌታ እራት ያስተምራል - 1ኛ ወደ ቆሮንቶስ ሰዎች 11:17-34
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 25",PT7M31S,0:7:31,451.0
42,2QfQ7W9u8Vg,ጳውሎስ ስለ ጌታ እራት ያስተምራል - የኢትዮጵያ የምልክት ቋንቋ - SGH - መግቢያ,"ጳውሎስ ስለ ጌታ እራት ያስተምራል - 1ኛ ወደ ቆሮንቶስ ሰዎች 11:17-34
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 25",PT2M11S,0:2:11,131.0
43,D3eqTMj_ZF8,ጳውሎስ ስለ ጌታ እራት ያስተምራል - የኢትዮጵያ የምልክት ቋንቋ - SGH - ርዕስ,"ጳውሎስ ስለ ጌታ እራት ያስተምራል - 1ኛ ወደ ቆሮንቶስ ሰዎች 11:17-34
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 25",PT10S,0:0:10,10.0
44,kVDtdYJjSi4,ጳውሎስ ስለ ጋብቻ ደብደቤ ፃፈ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ተጨማሪ መረጃ,"ጳውሎስ ስለ ጋብቻ ደብደቤ ፃፈ - 1ኛ ወደ ቆሮንቶስ ሰዎች 7:1-16, 25-40
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 24",PT19M23S,0:19:23,1163.0
45,FvnJpDBjMi4,ጳውሎስ ስለ ጋብቻ ደብደቤ ፃፈ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ታሪክ,"ጳውሎስ ስለ ጋብቻ ደብደቤ ፃፈ - 1ኛ ወደ ቆሮንቶስ ሰዎች 7:1-16, 25-40
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 24",PT14M35S,0:14:35,875.0
46,sUt7fiA8Jqk,ጳውሎስ ስለ ጋብቻ ደብደቤ ፃፈ - የኢትዮጵያ የምልክት ቋንቋ - SGH - መግቢያ,"ጳውሎስ ስለ ጋብቻ ደብደቤ ፃፈ - 1ኛ ወደ ቆሮንቶስ ሰዎች 7:1-16, 25-40
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 24",PT1M39S,0:1:39,99.0
47,_wgYnVgbiKE,ጳውሎስ ስለ ጋብቻ ደብደቤ ፃፈ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ርዕስ,"ጳውሎስ ስለ ጋብቻ ደብደቤ ፃፈ - 1ኛ ወደ ቆሮንቶስ ሰዎች 7:1-16, 25-40
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 24",PT10S,0:0:10,10.0
48,qs9WDU-8PuQ,ጳውሎስ በኤፌሶን ከተማ ሰበከ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ተጨማሪ መረጃ,"ጳውሎስ በኤፌሶን ከተማ ሰበከ - የሐዋርያት ሥራ 19:1-20
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 22",PT14M11S,0:14:11,851.0
49,LeTbGSMx0cA,ጳውሎስ በኤፌሶን ከተማ ሰበከ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ታሪክ,"ጳውሎስ በኤፌሶን ከተማ ሰበከ - የሐዋርያት ሥራ 19:1-20
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 22",PT5M47S,0:5:47,347.0
50,bi_e5899W8k,ጳውሎስ በኤፌሶን ከተማ ሰበከ - የኢትዮጵያ የምልክት ቋንቋ - SGH - መግቢያ,"ጳውሎስ በኤፌሶን ከተማ ሰበከ - የሐዋርያት ሥራ 19:1-20
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 22",PT4M8S,0:4:8,248.0
51,ahOM45Pk6Dk,ጳውሎስ በኤፌሶን ከተማ ሰበከ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ርዕስ,"ጳውሎስ በኤፌሶን ከተማ ሰበከ - የሐዋርያት ሥራ 19:1-20
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 22",PT10S,0:0:10,10.0
52,DmCtRyr4S-w,ከዝሙት ሽሹ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ተጨማሪ መረጃ,"ከዝሙት ሽሹ - 1ኛ ወደ ቆሮንቶስ ሰዎች 6:9-20
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 23",PT18M,0:18:0,1080.0
53,gnEFe7Ge_ls,ከዝሙት ሽሹ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ታሪክ,"ከዝሙት ሽሹ - 1ኛ ወደ ቆሮንቶስ ሰዎች 6:9-20
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 23",PT9M6S,0:9:6,546.0
54,lw0f0iJwriY,ከዝሙት ሽሹ - የኢትዮጵያ የምልክት ቋንቋ - SGH - መግቢያ,"ከዝሙት ሽሹ - 1ኛ ወደ ቆሮንቶስ ሰዎች 6:9-20
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 23",PT5M4S,0:5:4,304.0
55,haPxhaBFPwE,ከዝሙት ሽሹ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ርዕስ,"ከዝሙት ሽሹ - 1ኛ ወደ ቆሮንቶስ ሰዎች 6:9-20
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 23",PT9S,0:0:9,9.0
56,yS0fvpleovc,ጳውሎስ በቆሮንቶስ ከተማ ሰበከ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ተጨማሪ መረጃ,"ጳውሎስ በቆሮንቶስ ከተማ ሰበከ - የሐዋርያት ሥራ 18:1-11
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 21",PT9M20S,0:9:20,560.0
57,5HWQ8CjCoKM,ጳውሎስ በቆሮንቶስ ከተማ ሰበከ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ታሪክ,"ጳውሎስ በቆሮንቶስ ከተማ ሰበከ - የሐዋርያት ሥራ 18:1-11
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 21",PT6M4S,0:6:4,364.0
58,N-vSHBySfKY,ጳውሎስ በቆሮንቶስ ከተማ ሰበከ - የኢትዮጵያ የምልክት ቋንቋ - SGH - መግቢያ,"ጳውሎስ በቆሮንቶስ ከተማ ሰበከ - የሐዋርያት ሥራ 18:1-11
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 21",PT3M7S,0:3:7,187.0
59,-rfVFz-LJVs,ጳውሎስ በቆሮንቶስ ከተማ ሰበከ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ርዕስ,"ጳውሎስ በቆሮንቶስ ከተማ ሰበከ - የሐዋርያት ሥራ 18:1-11
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 21",PT8S,0:0:8,8.0
60,fje66sEesBE,ጳውሎስ እና ሲላስ ወደ ተሰሎንቄ እና ቤርያ ሄዱ - እግዚአብሔርን አገልግሉ እንዴት - SGH - ተጨማሪ መረጃ,"ጳውሎስ እና ሲላስ ወደ ተሰሎንቄ እና ቤርያ ሄዱ - የሐዋርያት ሥራ 17:1-15
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 20",PT10M55S,0:10:55,655.0
61,9utShdPGSBA,ጳውሎስ እና ሲላስ ወደ ተሰሎንቄ እና ቤርያ ሄዱ - የኢትዮጵያ የምልክት ቋንቋ - SGH - ታሪክ,"ጳውሎስ እና ሲላስ ወደ ተሰሎንቄ እና ቤርያ ሄዱ - የሐዋርያት ሥራ 17:1-15
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 20",PT7M42S,0:7:42,462.0
62,MHZelf-YJ2c,ጳውሎስ እና ሲላስ ወደ ተሰሎንቄ እና ቤርያ ሄዱ - የኢትዮጵያ የምልክት ቋንቋ - SGH - መግቢያ,"ጳውሎስ እና ሲላስ ወደ ተሰሎንቄ እና ቤርያ ሄዱ - የሐዋርያት ሥራ 17:1-15
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 20",PT5M5S,0:5:5,305.0
63,9ovARXBhPO0,ጳውሎስ እና ሲላስ ወደ ተሰሎንቄ እና ቤርያ ሄዱ - የኢትዮጵያ የምልክት ቋንቋ - SGH- ርዕስ,"ጳውሎስ እና ሲላስ ወደ ተሰሎንቄ እና ቤርያ ሄዱ - የሐዋርያት ሥራ 17:1-15
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 20",PT12S,0:0:12,12.0
64,QmuAjk1EOMs,ጌታ ጳውሎስንና ሲላስን ከእስር ቤት ነፃ አወጣቸው - የኢትዮጵያ የምልክት ቋንቋ - SGH - ታሪክ,"ጌታ ጳውሎስንና ሲላስን ከእስር ቤት ነፃ አወጣቸው - የሐዋርያት ሥራ 16:16-40
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 19",PT12M42S,0:12:42,762.0
65,9Z1YWdxAnNE,ጌታ ጳውሎስንና ሲላስን ከእስር ቤት ነፃ አወጣቸው - የኢትዮጵያ የምልክት ቋንቋ - SGH - መግቢያ,"ጌታ ጳውሎስንና ሲላስን ከእስር ቤት ነፃ አወጣቸው - የሐዋርያት ሥራ 16:16-40
የኢትዮጵያ የምልክት ቋንቋ - እግዚአብሔርን አገልግሉ እንዴት ታሪክ 19",PT4M30S,0:4:30,270.0
